I,Q
-0.712907,0.768637
0.73063,-0.718155
0.724078,0.699757
0.703987,-0.661204
0.723075,-0.727209
0.747337,-0.68294
0.733551,0.674529
-0.71598,-0.693535
0.752048,-0.707158
0.744815,0.727116
0.708326,-0.704029
0.700816,0.679645
0.680454,0.695142
0.688015,-0.757299
0.70677,0.720756
-0.694885,-0.726403
-0.688483,0.686809
-0.677325,-0.695754
0.723951,-0.642149
0.688997,0.67447
-0.660434,0.690299
-0.688281,0.699516
-0.730932,-0.705709
0.694965,0.684351
-0.689904,0.712636
-0.685724,0.696047
0.7205,-0.66978
-0.698199,0.703111
-0.666162,-0.73119
0.67454,-0.725891
-0.689995,0.717497
0.691177,0.684438
0.712191,0.692275
0.705864,-0.718389
0.734359,-0.705397
0.682491,-0.703108
-0.706869,-0.727674
0.711643,-0.750722
0.692436,-0.704773
-0.70549,0.641647
0.693542,0.718741
-0.684001,0.720295
-0.692171,-0.730493
0.709668,0.707979
0.711082,-0.700578
0.668608,-0.712683
-0.663095,-0.712917
-0.718053,0.711664
-0.72933,-0.711838
0.735098,0.70223
-0.692111,0.726074
0.657232,0.728593
-0.703222,-0.707658
0.72503,0.688962
0.685686,0.686961
0.706584,-0.684217
-0.73304,-0.661631
-0.661461,-0.749815
0.672054,-0.678217
0.715892,-0.71016
-0.729988,0.702415
0.693603,0.686427
0.720724,0.73929
0.711765,0.687548
0.657013,-0.704304
0.72066,0.711862
0.699401,-0.718866
-0.73828,0.681635
0.661271,-0.719004
0.730758,-0.691949
-0.68348,0.72079
-0.723908,-0.732749
-0.730076,-0.696305
-0.744099,0.708634
-0.74068,-0.705782
-0.704585,0.664791
-0.688544,0.678671
0.710672,-0.712999
-0.749435,-0.72611
-0.721772,0.721984
-0.737175,0.72805
-0.720176,-0.690151
0.665786,0.723367
-0.671578,-0.681842
-0.744438,0.708461
-0.724645,0.727119
-0.673401,0.7237
0.702996,-0.714774
0.70763,-0.711938
0.698944,0.701483
-0.700505,0.697942
-0.699709,0.685863
0.728683,0.743488
0.694602,-0.705281
0.730409,-0.720019
0.69182,-0.745504
0.713884,0.715283
0.722513,0.708866
-0.705867,-0.725051
0.694482,0.707628
0.729293,-0.706647
0.697157,-0.678399
-0.715695,0.735105
0.720206,0.704133
-0.701983,0.666612
-0.712816,-0.667947
-0.712149,0.697081
-0.725754,0.678346
0.706092,-0.72947
-0.702158,-0.710434
0.728051,0.679576
0.721217,-0.680295
0.677661,-0.686093
-0.702641,0.726072
0.720377,0.718873
-0.757978,-0.69344
-0.712759,0.697816
-0.711659,0.671937
0.700014,-0.720674
-0.727968,0.660678
0.721335,0.71932
0.707162,0.720906
0.696203,-0.725984
-0.707726,-0.690671
0.700423,0.699632
-0.741143,0.71524
-0.682401,0.689063
0.69894,0.689709
-0.69184,0.711264
0.697284,-0.681302
0.702125,0.681955
