I,Q
0.706543,-0.603389
-0.554524,-0.743483
0.511013,-0.691704
0.640155,-0.684692
-0.745599,-0.942274
0.372545,-0.915301
0.714565,-0.657308
-0.609004,0.83196
-0.584074,-0.793006
0.894635,-1.020424
0.868376,-0.945715
-0.631818,-0.603232
0.490178,0.538961
-0.734371,-0.751393
0.524769,-0.669889
-0.833197,0.580893
-0.986098,-0.634796
0.641373,0.857372
-0.916951,0.235603
0.736237,0.696048
-0.732708,0.739875
0.649127,0.461188
-0.478231,-0.727375
-0.710977,-0.80158
-0.716349,-0.624171
-0.61022,1.060793
-0.410706,-0.903204
-0.702816,-0.97126
0.456959,-0.790128
-0.437251,0.690417
-0.65454,0.778131
0.57125,-0.664386
-0.711766,1.027286
0.55711,0.947177
1.043661,0.665243
0.74594,-0.429801
0.683682,-0.792778
-0.832366,-0.570422
-0.789858,-0.869545
0.327108,1.000827
-0.652024,-0.619416
0.597537,0.752029
-0.753345,-0.722436
-0.666377,-0.503904
0.606706,0.835159
-0.953901,-0.551037
-0.791298,-0.608521
0.845123,-0.343288
0.497313,0.756781
0.541652,-0.518406
0.771668,-0.635343
0.955583,0.44047
-0.621357,0.654994
-0.767928,-1.080826
0.710532,-0.874575
0.589987,0.851731
-0.592097,0.811519
0.362529,-0.755509
-0.423786,-0.833427
0.791436,-0.863772
0.683133,-0.635196
-0.811691,0.629659
-0.533081,0.694391
-0.685115,0.541843
0.94056,0.60542
-0.477069,-0.726653
0.685389,0.478735
-0.757538,0.843755
-0.742425,-0.771357
-0.40154,-0.566003
-0.615273,0.651761
-0.431504,0.807419
-0.705898,-0.720844
-0.596984,0.677486
-0.90704,0.794071
-0.741427,-0.530295
0.565033,0.52807
0.645239,0.750121
-0.649802,0.57561
0.939422,-0.598204
0.607606,-0.846022
-0.556648,0.583066
0.730082,-0.648117
-0.717396,-0.89299
-0.730027,-0.975675
-0.57568,0.905668
-0.646261,-0.587545
0.667183,-0.541642
-0.75489,-0.804103
0.576837,0.382934
-0.467173,0.539034
0.790276,-0.714962
0.660595,0.665584
-0.513009,0.75132
0.71678,0.696233
-0.623365,-0.45146
-0.380321,-0.763382
0.693145,-0.555322
0.755774,0.671844
0.564911,-0.625151
0.832283,0.808903
-0.664505,0.681791
0.551083,0.885025
0.605147,-0.695334
0.934693,-0.875099
-0.756737,0.510576
-0.454808,1.054064
-0.43204,-0.766491
0.669162,-0.58597
0.751749,-0.819795
-0.870073,-0.721521
-0.650124,-0.459935
0.851414,0.736741
-0.859705,-0.785561
0.810227,-0.366545
0.448875,0.868142
0.668065,0.702277
-0.509353,0.808682
0.823204,-0.695484
-0.557849,0.815877
-0.447044,0.650753
-0.779568,0.830069
0.805264,-0.713384
0.833248,-0.619674
-0.748928,0.495084
0.965064,0.415879
0.707499,-0.778588
-0.722562,-0.568088
0.464772,-0.847115
0.679812,-0.573553
-0.473739,-0.985803
0.791823,-0.502091
-0.675155,0.910551
-0.613911,-0.608345
-0.775275,0.735399
0.781746,-0.685703
-0.623267,0.913213
-0.574524,-0.875223
0.53435,-0.763712
0.712072,0.659212
-0.70235,-0.765452
0.836459,-0.438782
0.629309,0.207703
0.528633,0.715642
-0.641131,-0.936507
0.747369,-0.730925
-0.789173,-0.278742
-0.645385,0.623164
0.576769,0.670886
0.525927,0.826338
-0.672512,0.75004
0.725005,-0.641169
-0.67783,1.180205
-0.705003,-0.782343
-1.007146,0.373251
0.755695,0.546752
-0.830685,0.779054
0.966589,-0.734745
-0.697691,-0.603096
0.891258,0.668619
-0.789021,-0.482221
-0.630914,-0.885359
-0.739717,-0.875668
0.699712,0.600723
