I,Q
-0.60558,-0.681029
0.528167,-0.567437
-0.74048,0.616666
0.730153,-0.557734
0.805238,0.473991
-0.807507,0.565443
-0.692315,-0.942882
-0.66538,-0.645411
-0.526348,-0.767495
-0.676814,0.763123
0.54753,-0.786226
0.630325,0.802406
0.418836,-0.885183
0.875951,0.629745
-0.659095,-0.644463
-0.537727,-0.599729
0.692456,0.82349
-0.518571,0.13399
-0.817555,0.779198
-0.38252,0.735357
0.752902,-0.797341
-0.670395,-0.922622
0.519671,0.853259
0.942023,0.609315
-0.641739,0.515003
-0.786298,0.771038
-0.588793,-0.525957
0.765647,-0.627022
0.738415,0.553714
0.670721,-0.536438
-0.88943,0.786198
0.786472,0.524805
-0.487861,-0.365311
-0.827258,0.625246
0.767741,-0.672596
0.527447,0.812394
-0.469079,1.053064
-0.849054,0.711786
-0.559035,-0.651502
-0.864255,-0.657733
-0.710665,-0.835371
0.932313,0.753398
0.573801,0.69695
0.28664,-0.852201
-0.627257,0.666222
0.747243,-0.611124
-0.706007,0.44608
-0.674406,-0.890595
-0.616142,-0.79924
-0.951854,-0.752434
-0.23429,1.062666
0.524346,0.86256
0.670586,-0.706995
-0.773964,-0.666431
0.926024,-0.480098
0.563098,-0.663362
-0.452493,0.8001
-0.733984,0.83679
0.396416,0.836093
-0.596262,-0.557346
-0.604213,0.768872
-0.664857,0.606667
0.76889,0.744039
-0.732629,-0.748325
0.831914,-0.887594
0.418716,-0.482714
-0.619136,0.777913
0.657039,0.822696
-0.82544,0.621287
-0.424699,0.775602
0.992235,0.772205
0.686459,-0.30944
0.613368,0.690429
-0.609428,0.793686
-0.319849,-0.665534
-0.544988,0.6613
0.687418,-0.647709
-0.779474,0.633873
-0.734668,-0.846244
0.734551,0.423974
-0.762586,-0.561417
-0.722922,-0.893465
-0.974522,-0.746317
-0.828265,0.548123
-0.830911,-0.799022
-0.884506,0.550591
-0.97446,0.640475
0.518988,-0.71099
-0.664253,0.722891
-0.837007,-0.892352
0.618105,-0.718162
0.643519,-0.593448
-0.434569,0.627554
0.489451,-0.904503
0.55877,-0.347082
-0.679938,0.781582
0.627872,0.656775
0.721823,-0.750508
0.582885,0.712071
0.588254,0.695751
-0.851018,0.870966
0.987647,0.669169
0.746811,0.400322
0.677823,0.593415
0.65963,0.789449
-0.906052,0.6471
-0.815971,0.754946
-0.611047,0.756782
-0.777185,0.681833
-0.922711,0.745637
-0.555775,0.688409
-0.672214,-0.94626
0.436755,-0.533038
0.52158,0.68043
0.689352,-0.739445
-0.526394,-1.024278
0.714608,-0.91959
-0.633462,-0.718599
0.480135,-0.619438
0.895075,0.69043
-0.526398,-0.73853
0.8774,0.534619
0.594776,-0.750842
-0.547548,-0.884754
-0.703372,0.765005
-0.892651,-0.842248
0.67509,-0.611285
-0.719516,0.928047
0.772693,0.792295
0.803689,-0.73037
0.557897,0.434484
0.590999,0.658551
-1.134355,-0.438136
-0.659552,-0.472151
0.936093,-0.63257
-0.785413,0.797791
0.630313,-0.364917
0.631964,0.542485
-0.588418,0.419686
0.552063,0.720008
-0.56065,-0.975544
-0.545896,0.8246
0.680733,-0.544382
-0.645543,-0.728666
-0.523592,0.903728
-0.506567,0.610156
0.773147,0.755407
-0.617844,-0.723737
-0.517973,-0.874259
-0.663725,-0.620412
-0.824174,-0.494053
0.756913,-0.977429
-0.463728,0.830343
-1.029375,0.633426
-0.724025,0.428996
1.032854,0.566715
0.911681,-0.58548
-0.724726,0.510723
-0.695858,-0.684935
0.79772,0.899662
-0.714107,0.647921
0.865775,0.552032
0.708713,0.394265
0.730247,-0.514054
-0.566143,-0.511072
-1.067279,1.055629
-0.636989,0.519659
0.804302,-0.585317
0.855255,0.488414
0.828288,0.774882
0.744556,0.739886
-0.709054,-0.907271
0.469349,0.669125
0.465459,0.741015
-0.852267,-0.628675
0.499612,-0.934324
-0.761661,-0.53373
-0.696313,0.589115
-0.773341,0.423768
-0.992663,-0.539303
-0.653416,0.711304
-0.876535,0.438718
0.602944,0.744124
-0.801678,-0.763744
-0.828382,1.091196
-0.68156,-0.610659
0.931632,1.048046
-0.607419,-0.87541
0.904112,0.717999
-0.474308,-0.595504
0.643309,-0.656292
-0.668127,-0.590697
-0.692529,0.497146
0.84979,0.887734
-0.589893,0.847981
-0.613324,-0.814433
0.578775,0.841287
-0.714791,-0.722889
-0.632186,0.903009
0.774413,-0.944924
0.728554,-0.834779
-0.969078,0.847161
0.514628,0.843253
-0.439047,0.898263
-0.669901,0.46817
-0.781551,-0.5159
0.41515,-0.579396
-0.582069,-0.815211
-0.750222,0.421695
0.577399,0.569019
0.447393,-0.766905
0.513782,-0.731087
0.738086,0.421667
-0.703349,0.658706
0.545484,0.861182
-0.584508,-0.81897
-0.830947,0.453401
-0.625734,0.612666
-0.6911,-0.484073
0.91438,-0.521991
0.355229,-0.652794
0.783873,0.555752
0.738622,0.745586
-0.872366,-0.71746
0.73317,-0.667163
0.522611,0.842622
0.517453,-0.390431
0.56522,0.872001
-1.125881,-0.488072
-0.868994,0.676529
-0.584176,1.024632
0.711504,0.617884
0.844987,0.502624
0.247506,0.7979
0.710894,-0.650612
-0.961808,-0.65168
0.508543,-0.465254
-0.664968,-0.644953
-0.383484,-0.874885
-0.803124,-0.713075
-0.610802,-0.584412
-0.580607,0.992211
-0.439374,0.555931
-0.850641,0.556901
-1.015572,0.689654
0.666615,-0.937968
0.842773,-0.895877
0.925571,-0.546974
0.951372,0.718279
0.846363,0.710857
0.882698,0.793919
0.600071,0.675698
0.639242,0.808722
-0.721152,-0.428689
-0.689926,-0.974891
-0.75582,-0.817839
0.576347,-0.940505
1.07957,-0.667628
-0.635482,-0.584123
0.733301,0.713418
-0.589855,-0.664271
-0.783262,0.627571
0.864152,-0.79082
0.762914,0.659266
0.731127,0.641244
-0.55158,0.651179
-0.693808,0.874695
0.46762,0.90671
0.818351,0.497034
0.896705,0.845223
-0.771715,-0.800345
-0.487474,0.784792
-0.633884,0.654787
-0.837289,0.840736
0.71912,-0.638941
-0.724025,0.393999
0.625722,1.033799
0.409701,-0.852835
-0.967691,0.597047
-0.353632,0.865724
-0.54435,0.9423
0.896003,-0.839417
0.647942,-0.782629
-1.10411,0.451485
1.018926,-0.618113
-0.841673,-0.635134
0.798842,0.498365
-0.769193,0.51556
-0.800509,-0.600907
-0.695332,0.689095
-0.862774,0.847085
0.770914,0.907138
-0.54384,0.971396
-0.798767,0.405313
0.653398,0.532221
-0.531399,-0.524523
1.001334,-0.883308
-0.555655,0.315569
-0.494866,0.969132
-0.594375,-0.671373
0.733208,-0.376385
-0.722017,-0.595488
0.72286,-0.833308
-0.664449,-0.63211
-0.855475,-0.567697
1.144963,-0.437061
0.686901,0.581992
0.827289,-0.487915
-1.017922,-0.534871
0.979814,-0.59383
-0.778736,0.661861
-0.563705,-0.484196
0.859379,0.503583
-0.696864,0.856099
0.596139,0.773647
0.734852,0.676625
-0.753369,-0.645935
-0.759247,0.48746
0.786095,-0.584039
0.422596,-0.452134
0.854495,0.741235
0.64122,-0.675444
0.740664,-0.753201
-0.356437,0.629261
-0.683856,-0.599448
-0.727515,0.582392
0.752654,-0.838615
-0.399178,-0.534916
0.755864,0.701681
0.892709,0.710898
-0.618135,-0.682238
-0.503576,-0.754107
-0.265463,0.84195
-0.831616,0.523028
0.877494,-0.646837
0.780828,0.434602
0.434266,0.783062
0.684179,-0.755407
-0.750385,0.729297
-0.526635,0.671105
-0.872875,-0.589504
0.661645,1.05745
-0.793786,-0.735718
-0.438284,0.819924
0.425309,0.859931
-0.595878,0.707175
0.571683,0.750187
0.853461,0.669501
-0.800607,0.627955
-0.576678,-0.812128
-0.657713,-0.64677
-0.649613,0.431066
-0.771314,0.843741
-0.733821,0.834067
-0.521458,-0.633367
0.773949,-0.500978
-0.41692,0.987859
-0.814483,-0.693791
-0.559535,-0.669433
-0.534517,0.744166
0.434813,-0.526
0.688377,0.895063
0.726524,0.470769
0.668736,0.575682
-0.670678,0.691811
0.93511,-0.551024
0.636416,1.023206
0.795854,0.326128
-0.667137,-0.897773
-0.812871,-0.568194
-0.857839,0.723102
-0.543672,0.845382
0.954688,0.663521
-0.576087,0.704788
0.771656,-0.645547
0.661204,-0.605659
0.841081,-0.58387
0.772524,0.642844
1.016895,-0.658069
-1.032367,-0.417474
-0.801652,0.829001
0.813995,-0.657704
-0.495352,-0.792271
-0.620209,-0.794683
0.937217,-0.682681
-0.71555,1.027896
-0.415055,-0.25097
0.685284,-0.626477
0.835957,-0.759516
-0.44265,-0.796513
-0.383361,0.833019
-0.629283,0.876337
-0.84667,0.5492
-0.595475,-0.737253
0.821472,0.947513
0.930659,0.573421
-0.593819,0.534534
0.699281,-0.808481
0.703692,-0.468137
0.649076,0.548213
-0.917978,-0.555129
0.537537,0.657583
-0.715213,-1.03591
-0.573264,-0.634352
0.826989,-0.842103
0.614085,-0.747241
-0.698391,0.895979
0.861559,-0.498816
-0.729675,0.636326
0.421861,-0.725446
0.674811,0.815657
0.710342,0.618323
0.503472,0.464285
0.787295,0.629323
-0.557233,-0.840507
-0.429055,0.755571
-0.79452,-0.473723
-0.592437,-0.848219
-0.747651,0.697489
0.838201,0.81793
-0.87169,-0.764781
-1.093499,0.664597
0.85144,0.669899
0.69204,0.514399
-0.726637,0.770679
0.339799,0.837429
0.603512,0.595421
0.678713,-0.786158
-0.706268,0.760425
-0.777096,-0.770998
-0.50978,-0.732844
-1.032502,-0.61702
0.78195,-0.942756
0.527958,0.801737
0.93649,-0.654259
-0.944952,0.796933
-0.920584,-0.59578
-0.510859,-0.790297
0.831177,0.816721
0.568841,0.571881
0.935123,-0.597469
-0.747722,-0.49209
0.710303,0.517033
-0.96268,-0.707091
-0.507375,-0.799302
-0.868322,0.703022
0.929786,0.370286
-0.736155,-0.625442
0.730217,-0.49573
0.752704,0.269733
0.633113,-0.51566
-0.973935,0.620013
0.696704,0.608621
-0.886942,0.681887
0.638373,0.747776
0.592546,0.56445
-0.589779,0.650584
-0.65824,0.57399
-0.66904,-0.590947
-0.762777,-0.651795
-0.657729,0.888777
0.704466,0.596893
0.726108,-0.67048
-0.667836,-0.529379
0.683166,-0.476716
0.413788,0.586469
-0.414356,0.887781
-0.618822,-1.058473
0.553285,-0.534405
0.526172,0.608451
0.659292,0.848688
-0.494367,-0.821266
-0.757703,-0.767442
-0.699053,-0.353435
-0.73179,-0.799199
-0.784558,0.498975
-0.854119,-0.549685
-0.584592,0.469077
-0.904871,-0.329147
0.719609,-0.730941
0.968868,-0.370763
0.625964,0.396943
-0.653296,-0.585132
-0.874724,-0.416122
-0.876459,0.713874
0.631252,0.768993
0.750725,0.947044
-0.937613,-0.538333
0.604175,0.776566
-0.824566,0.63598
-0.820999,0.6928
-1.037891,0.630798
-0.502475,0.835445
0.723585,-0.718666
-0.782345,-0.486957
-0.89363,-0.494281
-0.890146,-0.688344
-0.650502,0.60073
0.577216,0.687487
-0.804918,0.674291
0.728976,-0.562591
0.854549,-0.732918
-0.893561,-0.707289
-0.628138,-0.783754
-0.62303,0.826379
-0.839605,0.400052
0.815963,-0.782324
0.890185,0.420135
-0.90036,0.48817
0.751009,0.481778
0.730743,0.838179
0.414903,-0.578829
0.623363,0.794605
-0.849564,0.829305
-0.732838,0.732216
-0.737002,0.690408
-0.854169,-0.48351
-0.671116,-0.870787
-0.143744,-0.798746
0.766691,-0.757582
-0.835364,0.876215
0.531413,-0.972737
0.761703,0.93485
0.701544,-0.728596
0.524399,-0.31902
0.744369,0.598594
-0.492727,-0.631756
-0.609112,0.767396
0.759129,0.599408
0.834357,0.855867
0.701163,-0.510125
-0.803111,0.468745
0.87541,-0.756384
0.770311,-0.872687
0.452804,-1.055201
0.624003,-0.469383
-0.47996,0.473776
-0.823634,-0.677642
-0.831416,-0.29097
-0.576064,-0.578893
-0.816718,0.895805
0.844255,-0.537971
0.720112,-0.662305
1.009149,-0.796646
0.914018,0.820118
0.760972,-0.30824
-0.452884,0.703493
-0.587097,-0.851786
-0.617386,0.982453
0.563575,-0.734601
-0.752395,0.754614
-0.622598,-0.5579
0.765626,-0.71252
-0.556192,-0.977297
-0.569443,0.771147
-0.877477,-0.781309
0.744634,-0.804456
-0.655685,-0.715826
0.776559,0.565075
-0.463226,-0.70162
-0.631901,-0.670547
0.642551,0.635738
-0.587041,0.764902
-0.852705,-0.828161
0.578058,0.863751
0.701954,0.624123
-0.510354,-0.549152
0.715101,0.767131
0.689503,-0.643196
-0.61989,-0.49982
0.565142,-0.759473
-0.762668,0.558141
-0.604925,-0.370811
0.468538,-0.747992
0.747657,-0.662349
-0.537322,-0.748378
-0.523481,-0.618607
0.622605,-0.57047
-0.645371,-0.62577
-0.495462,-0.581005
1.045815,0.910447
-0.688732,-0.741641
0.663304,0.639255
-0.66143,-0.903408
-0.470954,0.808554
-0.902587,0.589876
-0.574141,-0.824184
-0.60501,0.612733
0.996078,0.530051
-0.903014,0.525646
0.652233,0.688655
-0.682868,-0.583044
-0.506849,0.798125
0.934425,0.618483
0.752166,0.850839
-0.983508,0.667516
0.8907,-0.697182
-0.402526,0.680992
-0.473824,0.675445
-0.686879,0.533069
0.636188,0.628573
-0.53231,0.509957
-0.874055,-0.673218
0.619107,0.721321
0.429103,0.840056
0.596811,0.607508
-0.617313,-0.865486
-0.79921,-0.494053
-1.061684,-0.650306
-0.670218,0.407744
-0.725562,0.519264
0.89408,0.530478
0.756847,-1.079864
0.816091,-0.627638
-0.468481,0.651534
-0.464237,-0.707127
-0.742757,-0.913152
-0.798499,0.493887
0.537915,0.541607
0.533675,0.804404
0.873414,0.56846
0.378002,-0.815957
-0.72159,-0.77242
0.955048,0.876995
-0.858842,0.536993
0.819856,0.734127
-0.624955,-0.540232
-0.554412,0.430885
0.861082,0.387339
0.616158,-0.742957
-0.529299,-0.70767
0.765278,0.943966
-0.967028,0.641344
0.586761,-0.560133
0.627086,-0.720112
-0.704927,0.713139
0.723565,0.646062
0.839003,0.821347
0.649743,-0.606202
-0.943073,-0.515631
-0.941032,0.625998
-0.992945,0.84966
