I,Q
-0.787716,0.651855
-0.767014,0.686218
-0.725582,0.794788
0.638486,-0.683236
-0.760406,-0.755703
0.642846,-0.683441
-0.720996,-0.699276
0.652724,0.78054
0.695103,0.678167
0.635677,0.759573
-0.732649,-0.715141
0.76454,0.669499
-0.643301,0.759653
0.744765,0.701224
0.809975,-0.705301
0.669564,-0.736541
0.698387,-0.732769
0.601011,0.704245
0.765376,-0.65644
-0.687581,-0.712238
0.686273,0.720236
0.628493,-0.754485
-0.718794,-0.541576
-0.718043,0.667872
0.75678,-0.654758
-0.737396,0.713353
-0.657401,-0.662836
-0.753675,0.729317
-0.66271,0.757125
-0.672412,-0.737501
0.740642,0.747792
0.71927,-0.69421
0.758159,-0.702656
0.610362,-0.695925
-0.728049,0.706221
-0.763985,-0.637064
0.684346,-0.745248
-0.679443,-0.695302
-0.681826,-0.64787
0.732736,0.712825
0.735556,-0.579929
0.727927,-0.680892
-0.728668,-0.730401
-0.75824,0.74325
-0.71606,-0.663745
-0.700711,-0.66759
-0.709257,0.651834
-0.723864,-0.708494
0.832626,-0.809624
-0.742496,-0.714372
0.647255,-0.712342
0.699698,-0.782441
-0.669564,-0.735007
0.698822,0.589171
-0.798609,0.643261
0.645452,0.724317
-0.650813,0.740102
-0.600679,-0.775394
0.819048,0.61282
-0.664126,0.534002
0.657922,0.767195
-0.656773,0.707877
-0.712674,0.706228
0.667883,-0.747553
0.700844,0.720257
0.661294,-0.782601
-0.725506,0.608731
0.719305,-0.717843
0.672246,-0.707709
0.703197,-0.671974
0.750512,0.704387
-0.670293,-0.722257
0.695412,0.663695
0.686012,0.565246
0.708307,-0.629887
-0.678033,-0.748187
0.718918,0.707208
-0.697531,-0.707325
0.673313,0.637866
0.723397,0.687383
-0.714539,0.683631
-0.705132,-0.691675
-0.723428,-0.720097
-0.697228,0.661453
-0.736587,-0.670242
-0.799,0.697533
0.686362,0.599664
0.73838,-0.761206
-0.633134,-0.722359
-0.698021,-0.645111
-0.741237,-0.706554
-0.712464,-0.759467
-0.692407,0.75182
-0.724762,-0.712003
0.671356,0.722259
0.718303,0.701075
0.658319,0.713814
-0.658959,-0.680218
-0.83971,0.72104
-0.588933,0.789418
-0.784971,-0.777711
-0.716027,-0.791096
-0.794382,-0.72876
-0.720395,0.718589
-0.710789,-0.644281
-0.635556,-0.814824
0.691959,0.615733
-0.663821,0.758226
0.621271,0.768412
0.650702,-0.810207
-0.744233,-0.697376
-0.701794,-0.764829
0.692242,0.717175
0.564108,0.676364
0.838399,0.655017
0.705032,-0.614797
-0.742995,0.634582
0.709559,0.695814
0.592451,-0.675919
0.67271,-0.684982
-0.711519,0.624637
-0.644355,0.684609
-0.703232,0.6796
-0.757991,-0.709003
-0.709978,0.602355
0.724105,0.68547
0.703807,-0.742689
-0.735863,0.685433
0.661417,-0.696657
-0.709391,-0.699213
0.737266,0.785882
-0.685593,0.746227
0.723625,0.674443
-0.678222,-0.72914
0.72188,-0.675748
0.73108,0.688968
0.613683,-0.648376
0.772947,-0.582686
0.605242,-0.70187
-0.694189,-0.695166
-0.697018,-0.730101
0.739644,-0.799858
-0.660535,0.777168
-0.658876,0.652568
-0.76315,0.586038
0.65554,-0.755357
0.725872,0.751031
0.792903,-0.733286
-0.700433,-0.64082
0.737408,-0.663592
-0.769492,-0.685639
0.685385,0.66271
-0.788569,0.688136
0.636137,-0.728407
-0.692976,-0.737156
0.599715,-0.717021
0.648391,0.818481
-0.752969,-0.643537
-0.64066,0.848171
0.750537,-0.652177
-0.654381,-0.760263
0.654064,0.703913
-0.668145,0.692605
-0.647846,-0.736028
-0.717622,-0.639574
0.803351,0.686726
0.720231,0.781077
0.791224,0.641504
-0.664526,-0.732472
-0.673605,-0.760334
0.690892,0.685435
0.734836,0.694233
-0.727634,0.652897
0.73764,-0.70944
-0.633541,0.784981
-0.647211,-0.705723
0.731054,-0.611212
-0.736669,-0.777694
0.672192,0.718219
0.665702,0.745859
0.774417,-0.67702
-0.616614,0.836096
-0.723879,-0.610917
0.695655,-0.787391
-0.764377,-0.815776
0.664154,0.64837
-0.663057,0.804133
0.770023,-0.744503
0.733019,0.758974
0.838601,-0.581644
0.646026,-0.672515
-0.722609,-0.721829
0.652385,-0.677316
-0.771852,-0.724835
0.671494,0.712804
0.691212,-0.750842
0.677416,0.769212
0.72039,-0.659083
0.753641,0.643769
-0.643759,0.691831
0.703803,-0.745847
0.720781,-0.791826
0.622797,0.861246
0.683589,0.750852
0.727582,0.580767
0.773301,-0.641293
-0.728055,0.778613
-0.692311,0.836355
0.729339,-0.587546
0.648103,-0.751861
-0.771676,-0.759551
-0.707707,0.644154
0.723468,-0.66891
-0.612964,0.738933
-0.657031,0.580407
-0.777242,-0.674788
0.64797,0.681638
-0.718815,-0.657548
0.724393,-0.570741
0.652733,0.657745
-0.651443,0.759743
-0.695834,-0.732389
0.728796,0.72431
-0.755758,-0.62994
0.611648,0.774143
0.715422,-0.656125
0.646321,-0.721947
0.684037,-0.727614
-0.757179,0.72373
-0.723753,-0.686592
0.664019,0.706391
0.59732,0.648154
0.757598,-0.667559
-0.650083,0.767147
0.624612,-0.612795
0.669472,-0.736476
-0.64556,0.759092
0.77651,-0.729527
0.672607,0.726659
-0.708439,-0.763574
0.633758,0.705796
0.775809,0.635488
-0.659725,-0.657961
-0.691338,0.818653
-0.768049,0.706325
0.678633,0.750771
-0.618728,0.780007
0.727023,-0.648869
-0.630994,-0.7867
-0.668288,-0.651712
-0.77497,0.794281
-0.711271,0.712713
-0.756349,0.685615
0.790913,0.76879
0.729513,-0.739213
0.712016,0.726883
0.750153,-0.697611
0.627478,-0.735744
0.701067,-0.682203
0.682335,-0.780697
-0.620045,-0.775299
-0.719819,-0.679495
-0.720409,-0.688782
-0.673809,-0.769911
0.820834,0.681672
0.751523,0.733257
0.788465,0.748603
-0.770564,0.684212
-0.779925,0.706526
-0.806333,0.712198
-0.748571,0.756495
-0.712259,0.710449
0.774669,-0.694047
0.725227,-0.751549
0.542511,-0.722647
0.677073,0.681615
0.756679,0.723767
-0.744589,0.841471
-0.786711,0.685956
-0.682984,0.666255
0.673316,-0.725636
0.734703,0.691773
0.735304,-0.667293
-0.713667,-0.658288
-0.738562,-0.765148
-0.701379,0.650202
-0.651312,-0.738098
0.611951,-0.751463
-0.731238,0.717812
-0.725127,-0.638818
-0.707595,-0.696935
0.707092,-0.737303
0.658775,-0.709009
0.63162,0.727922
0.743724,0.656905
0.672138,0.736543
-0.64921,-0.84559
-0.779377,-0.650068
0.718402,-0.714946
0.728521,-0.702308
-0.818513,-0.648139
0.763824,-0.665929
-0.781006,0.562597
0.767396,0.773676
-0.630995,0.658154
-0.719885,0.716975
0.622891,-0.777917
0.708446,0.682413
0.692138,-0.66639
0.607092,0.75804
0.722165,-0.662135
0.712101,-0.667523
0.772296,0.581375
0.745828,-0.758868
0.769625,-0.713616
-0.73592,-0.639978
0.63663,0.707764
0.782224,0.603585
0.759706,-0.688465
0.642612,0.758537
0.707505,0.700569
-0.629633,-0.652395
-0.693226,0.740147
0.677125,0.771318
-0.732749,-0.638574
0.703558,-0.675476
0.726986,-0.747906
0.749433,0.773432
0.667397,-0.668352
0.658817,-0.730429
0.694242,-0.643911
0.691575,-0.718617
0.675823,0.60165
0.653022,0.815367
0.774746,0.779511
0.782037,0.744607
0.712649,0.764844
0.683856,0.670673
-0.771659,0.780684
0.668523,-0.792246
-0.687504,-0.655198
-0.645645,0.652238
0.648666,0.760844
-0.677849,0.782423
0.648328,0.623103
0.6955,0.762288
-0.588761,-0.759365
0.660295,-0.747995
-0.64154,-0.808692
-0.702184,0.694314
0.832843,0.668056
-0.681311,0.68227
-0.724921,-0.72789
0.787188,0.623117
-0.717119,-0.682536
0.6677,-0.640017
-0.737164,0.633906
0.79567,0.634946
0.621009,0.772658
-0.609353,-0.747079
-0.637702,0.722074
-0.631073,0.746908
0.715023,0.708944
-0.649424,-0.739933
-0.732636,0.672001
0.657915,0.775873
-0.711398,0.826583
-0.724944,0.766956
0.777931,-0.722111
-0.727493,-0.70422
-0.704683,-0.711856
-0.716276,-0.581896
-0.639486,-0.647271
-0.715947,0.698149
-0.67425,0.661533
0.735244,0.720122
-0.707756,0.774499
-0.835657,0.689395
-0.687083,0.746914
-0.676688,-0.680385
-0.689618,-0.654782
0.671693,0.752553
-0.738534,-0.658202
0.671809,0.674647
0.701992,0.711107
-0.701392,-0.661116
0.751238,0.692847
0.647289,0.659808
-0.633275,-0.680308
-0.703617,-0.686626
